Route,MonthStart,Equipment,Flights,AvgTOW_kg,TotalTOW_kg,FuelBurnKg
VCP -> PET,2024-05-01,E1,3,47074.333333333336,141223,11357
VCP -> PET,2024-05-01,ATR,1,22799.0,22799,1845
VCP -> PET,2024-06-01,E1,10,47417.6,474176,38294
VCP -> PET,2024-07-01,E1,9,47095.555555555555,423860,33546
VCP -> PET,2024-08-01,E1,16,47164.375,754630,61243
VCP -> PET,2024-08-01,ATR,1,22860.0,22860,2133
VCP -> PET,2024-09-01,E1,20,47295.25,945905,75506
VCP -> PET,2024-10-01,E1,13,47611.307692307695,618947,50557
VCP -> PET,2024-11-01,E1,4,46903.5,187614,15271
VCP -> PET,2024-12-01,E1,6,47642.166666666664,285853,23047
VCP -> PET,2025-01-01,E1,4,47254.25,189017,15024
VCP -> PET,2025-02-01,E1,5,46897.0,234485,17995
VCP -> PET,2025-03-01,E1,7,47258.142857142855,330807,25602
VCP -> PET,2025-04-01,E1,7,47000.42857142857,329003,27152
VCP -> PET,2025-05-01,E1,10,46560.6,465606,36215
VCP -> PET,2025-06-01,E1,5,46985.0,234925,18734
VCP -> PET,2025-07-01,E1,9,46689.444444444445,420205,34879
VCP -> PET,2025-08-01,E1,1,47014.0,47014,3638
VCP -> PFB,2024-01-01,A320,14,62318.92857142857,872465,38566
VCP -> PFB,2024-01-01,E1,2,45390.5,90781,5676
VCP -> PFB,2024-01-01,ATR,1,22216.0,22216,1123
VCP -> PFB,2024-02-01,A320,16,61600.8125,985613,42282
VCP -> PFB,2024-02-01,E1,4,45003.0,180012,11683
VCP -> PFB,2024-03-01,A320,20,62616.1,1252322,54004
VCP -> PFB,2024-03-01,E1,3,44358.333333333336,133075,8336
VCP -> PFB,2024-04-01,A320,18,63875.88888888889,1149766,50336
VCP -> PFB,2024-05-01,A320,26,68123.65384615384,1771215,76981
VCP -> PFB,2024-06-01,A320,29,68544.89655172414,1987802,85877
VCP -> PFB,2024-06-01,ATR,2,19528.0,39056,2517
VCP -> PFB,2024-07-01,A320,25,67919.72,1697993,73178
VCP -> PFB,2024-08-01,A320,25,67982.32,1699558,72325
VCP -> PFB,2024-09-01,A320,19,67026.36842105263,1273501,54405
VCP -> PFB,2024-09-01,E1,4,47069.0,188276,11795
VCP -> PFB,2024-09-01,ATR,1,21968.0,21968,1599
VCP -> PFB,2024-10-01,A320,21,65912.28571428571,1384158,59835
VCP -> PFB,2024-10-01,ATR,1,22422.0,22422,1465
VCP -> PFB,2024-10-01,E1,1,46589.0,46589,3066
VCP -> PFB,2024-11-01,A320,19,64509.36842105263,1225678,52758
VCP -> PFB,2024-11-01,E1,2,46577.5,93155,6035
VCP -> PFB,2024-11-01,ATR,1,22107.0,22107,1329
VCP -> PFB,2024-12-01,A320,19,64982.21052631579,1234662,53739
VCP -> PFB,2024-12-01,E1,3,46649.0,139947,8827
VCP -> PFB,2025-01-01,A320,25,63889.24,1597231,68914
VCP -> PFB,2025-02-01,A320,24,65965.125,1583163,64814
VCP -> PFB,2025-03-01,A320,21,64621.42857142857,1357050,57106
VCP -> PFB,2025-03-01,ATR,1,22813.0,22813,1978
VCP -> PFB,2025-04-01,A320,21,64358.0,1351518,60662
VCP -> PFB,2025-04-01,E1,1,44881.0,44881,3149
VCP -> PFB,2025-05-01,A320,19,65009.15789473684,1235174,54620
VCP -> PFB,2025-05-01,E1,1,45982.0,45982,3041
VCP -> PFB,2025-06-01,A320,19,65133.0,1237527,54930
VCP -> PFB,2025-06-01,E1,1,47902.0,47902,2984
VCP -> PFB,2025-07-01,A320,26,64657.96153846154,1681107,73882
VCP -> PFB,2025-07-01,E1,1,45231.0,45231,3086
VCP -> PFB,2025-08-01,A320,22,64644.40909090909,1422177,62499
VCP -> PFB,2025-09-01,A320,28,65245.642857142855,1826878,80495
VCP -> PFB,2025-10-01,A320,16,65492.25,1047876,45327
VCP -> PFB,2025-10-01,E1,1,47952.0,47952,3009
VCP -> PFB,2025-11-01,A320,6,65277.166666666664,391663,17345
VCP -> PGZ,2024-01-01,ATR,12,21177.166666666668,254126,8306
VCP -> PGZ,2024-02-01,ATR,19,20011.78947368421,380224,13043
VCP -> PGZ,2024-03-01,ATR,19,20508.105263157893,389654,12957
VCP -> PGZ,2024-04-01,ATR,15,19721.0,295815,9653
VCP -> PGZ,2024-05-01,ATR,18,20398.777777777777,367178,12561
VCP -> PGZ,2024-06-01,ATR,11,20071.454545454544,220786,7387
VCP -> PGZ,2024-07-01,ATR,20,20082.85,401657,13861
VCP -> PGZ,2024-08-01,ATR,19,20060.63157894737,381152,12919
VCP -> PGZ,2024-09-01,ATR,7,19802.285714285714,138616,4836
VCP -> PGZ,2024-10-01,ATR,11,19758.272727272728,217341,7354
VCP -> PGZ,2024-11-01,ATR,11,19859.81818181818,218458,7934
VCP -> PGZ,2024-12-01,ATR,10,19997.6,199976,7118
VCP -> PGZ,2025-01-01,ATR,7,19289.85714285714,135029,4733
VCP -> PGZ,2025-02-01,ATR,10,19592.1,195921,6897
VCP -> PGZ,2025-03-01,ATR,7,18637.571428571428,130463,4487
VCP -> PHB,2025-02-01,A320,1,66429.0,66429,9147
VCP -> PLU,2024-04-01,ATR,4,16725.5,66902,2649
VCP -> PLU,2024-05-01,E1,2,34755.0,69510,3272
VCP -> PLU,2024-05-01,ATR,1,16928.0,16928,747
VCP -> PLU,2024-06-01,ATR,1,16546.0,16546,729
VCP -> PLU,2024-06-01,E1,1,35932.0,35932,1897
VCP -> PLU,2024-07-01,E1,1,34532.0,34532,1521
VCP -> PLU,2024-07-01,E2,1,41189.0,41189,1274
VCP -> PLU,2024-08-01,ATR,2,16170.0,32340,1403
VCP -> PLU,2024-09-01,E1,1,34990.0,34990,1831
VCP -> PLU,2024-10-01,E1,3,35680.333333333336,107041,5311
VCP -> PLU,2024-10-01,ATR,1,17068.0,17068,678
VCP -> PLU,2024-11-01,ATR,1,16916.0,16916,809
VCP -> PLU,2024-11-01,E1,1,36334.0,36334,1574
VCP -> PLU,2024-12-01,E1,1,35233.0,35233,1691
VCP -> PLU,2025-01-01,ATR,1,16158.0,16158,742
VCP -> PLU,2025-02-01,ATR,3,16309.0,48927,2187
VCP -> PLU,2025-02-01,E1,3,35000.333333333336,105001,4967
VCP -> PLU,2025-03-01,E1,1,34518.0,34518,1568
VCP -> PLU,2025-06-01,ATR,1,16221.0,16221,883
VCP -> PLU,2025-08-01,E1,1,35974.0,35974,1604
VCP -> PLU,2025-08-01,E2,1,42042.0,42042,1267
VCP -> PLU,2025-09-01,ATR,2,16180.5,32361,1253
VCP -> PLU,2025-09-01,E1,1,35309.0,35309,1516
VCP -> PLU,2025-10-01,ATR,4,15893.0,63572,2743
VCP -> PMG,2024-01-01,E1,12,46692.083333333336,560305,37689
VCP -> PMG,2024-01-01,ATR,9,22611.555555555555,203504,12939
VCP -> PMG,2024-02-01,E1,11,46933.0,516263,33092
VCP -> PMG,2024-03-01,E1,11,45654.454545454544,502199,33127
VCP -> PMG,2024-03-01,ATR,2,22038.0,44076,2730
VCP -> PMG,2024-04-01,E1,11,45939.72727272727,505337,33717
VCP -> PMG,2024-04-01,ATR,1,22590.0,22590,1383
VCP -> PMG,2024-05-01,E1,14,46179.642857142855,646515,45619
VCP -> PMG,2024-06-01,ATR,13,22462.846153846152,292017,18878
VCP -> PMG,2024-06-01,E1,1,44351.0,44351,3003
VCP -> PMG,2024-07-01,E1,12,45944.5,551334,38939
VCP -> PMG,2024-07-01,ATR,3,22620.333333333332,67861,4316
VCP -> PMG,2024-08-01,E1,16,45890.0,734240,53118
VCP -> PMG,2024-09-01,E1,13,44898.153846153844,583676,40548
VCP -> PMG,2024-09-01,ATR,1,22986.0,22986,1625
VCP -> PMG,2024-10-01,E1,12,45573.583333333336,546883,38266
VCP -> PMG,2024-11-01,E1,8,45415.75,363326,24593
VCP -> PMG,2024-11-01,ATR,1,21992.0,21992,1254
VCP -> PMG,2024-12-01,E1,11,44773.0,492503,34102
VCP -> PMG,2024-12-01,ATR,1,22437.0,22437,1370
VCP -> PMG,2025-01-01,E1,5,46761.0,233805,15071
VCP -> PMG,2025-02-01,E1,10,46222.5,462225,29405
VCP -> PMG,2025-03-01,E1,12,45950.5,551406,37558
VCP -> PMG,2025-04-01,E1,8,45684.375,365475,25400
VCP -> PMG,2025-05-01,E1,11,45325.72727272727,498583,35729
VCP -> PMG,2025-06-01,E1,9,45316.11111111111,407845,29550
VCP -> PMG,2025-07-01,E1,8,46279.875,370239,26015
VCP -> PMG,2025-08-01,E2,4,51352.75,205411,10136
VCP -> PMG,2025-08-01,E1,3,45874.666666666664,137624,9574
VCP -> PMG,2025-09-01,E1,5,46142.0,230710,16045
VCP -> PMG,2025-09-01,E2,2,53070.0,106140,4958
VCP -> PMG,2025-10-01,E2,3,54263.333333333336,162790,8381
VCP -> PMG,2025-11-01,E1,2,46262.5,92525,6419
VCP -> PMW,2024-01-01,A320,14,70030.57142857143,980428,61840
VCP -> PMW,2024-01-01,A321,2,79470.0,158940,9891
VCP -> PMW,2024-02-01,A320,10,68092.0,680920,42513
VCP -> PMW,2024-02-01,E2,6,55687.5,334125,20839
VCP -> PMW,2024-02-01,A321,1,72723.0,72723,4686
VCP -> PMW,2024-03-01,A320,16,69682.3125,1114917,70863
VCP -> PMW,2024-03-01,E2,1,55619.0,55619,3538
VCP -> PMW,2024-04-01,A320,12,69733.58333333333,836803,52291
VCP -> PMW,2024-04-01,E2,2,56132.5,112265,6890
VCP -> PMW,2024-05-01,A320,8,68518.875,548151,34638
VCP -> PMW,2024-05-01,E1,3,48268.666666666664,144806,13947
VCP -> PMW,2024-05-01,E2,2,55633.0,111266,7234
VCP -> PMW,2024-06-01,E1,16,45293.5,724696,68483
VCP -> PMW,2024-06-01,A320,3,68661.33333333333,205984,12497
VCP -> PMW,2024-06-01,E2,2,54224.5,108449,6999
VCP -> PMW,2024-07-01,E2,20,55568.75,1111375,70772
VCP -> PMW,2024-07-01,A320,2,69086.5,138173,8799
VCP -> PMW,2024-08-01,A320,10,69236.5,692365,42990
VCP -> PMW,2024-08-01,E2,10,55608.7,556087,35788
VCP -> PMW,2024-09-01,A320,8,68802.125,550417,34536
VCP -> PMW,2024-09-01,E2,8,54846.375,438771,27931
VCP -> PMW,2024-09-01,E1,4,45773.5,183094,16996
VCP -> PMW,2024-10-01,E2,9,55713.11111111111,501418,31601
VCP -> PMW,2024-10-01,E1,5,47929.6,239648,21721
VCP -> PMW,2024-10-01,A320,2,70569.5,141139,8662
VCP -> PMW,2024-11-01,A320,17,68974.29411764706,1172563,71803
VCP -> PMW,2024-11-01,E2,4,55241.75,220967,13572
VCP -> PMW,2024-11-01,E1,2,47159.0,94318,8559
VCP -> PMW,2024-11-01,A321,1,74782.0,74782,4894
VCP -> PMW,2024-12-01,A320,13,69901.84615384616,908724,56027
VCP -> PMW,2024-12-01,E2,5,56022.4,280112,18085
VCP -> PMW,2024-12-01,E1,2,49932.0,99864,10295
VCP -> PMW,2025-01-01,A320,18,69484.0,1250712,78441
VCP -> PMW,2025-01-01,E2,3,55594.333333333336,166783,10668
VCP -> PMW,2025-01-01,E1,2,48450.0,96900,8910
VCP -> PMW,2025-02-01,A320,6,68232.66666666667,409396,25004
VCP -> PMW,2025-02-01,E2,5,55867.0,279335,17748
VCP -> PMW,2025-02-01,E1,3,47859.666666666664,143579,13648
VCP -> PMW,2025-03-01,A320,20,68517.65,1370353,84574
VCP -> PMW,2025-03-01,E2,2,55698.5,111397,6980
VCP -> PMW,2025-04-01,A320,15,65081.26666666667,976219,61410
VCP -> PMW,2025-04-01,E1,1,47326.0,47326,4519
VCP -> PMW,2025-04-01,E2,1,56405.0,56405,3349
VCP -> PMW,2025-05-01,A320,19,68595.1052631579,1303307,81833
VCP -> PMW,2025-05-01,E2,1,55032.0,55032,3611
VCP -> PMW,2025-06-01,A320,24,69326.125,1663827,104822
VCP -> PMW,2025-07-01,A320,24,69311.70833333333,1663481,103735
VCP -> PMW,2025-07-01,E1,2,48080.0,96160,8663
VCP -> PMW,2025-07-01,E2,1,56096.0,56096,3413
VCP -> PMW,2025-08-01,A320,16,68083.125,1089330,68064
VCP -> PMW,2025-08-01,E1,1,47836.0,47836,4550
VCP -> PMW,2025-08-01,E2,1,56489.0,56489,3486
VCP -> PMW,2025-09-01,A320,27,67981.81481481482,1835509,112945
VCP -> PMW,2025-10-01,A320,21,68197.38095238095,1432145,89093
VCP -> PMW,2025-10-01,E1,1,45428.0,45428,4066
VCP -> PMW,2025-10-01,E2,1,52251.0,52251,3355
VCP -> PMW,2025-11-01,A320,7,68929.57142857143,482507,30633
VCP -> PMW,2025-11-01,E2,1,52323.0,52323,3164
VCP -> PNZ,2024-01-01,E2,7,54370.0,380590,27604
VCP -> PNZ,2024-01-01,E1,3,47997.333333333336,143992,15464
VCP -> PNZ,2024-01-01,A320,1,65139.0,65139,4725
VCP -> PNZ,2024-02-01,E2,13,51764.307692307695,672936,48863
VCP -> PNZ,2024-02-01,E1,3,45037.666666666664,135113,14222
VCP -> PNZ,2024-02-01,A320,1,59101.0,59101,4391
VCP -> PNZ,2024-03-01,E2,7,53817.28571428572,376721,29248
VCP -> PNZ,2024-03-01,A320,1,62716.0,62716,4305
VCP -> PNZ,2024-03-01,E1,1,46953.0,46953,4869
VCP -> PNZ,2024-04-01,E2,10,54971.4,549714,39426
VCP -> PNZ,2024-04-01,A321,1,71281.0,71281,4899
VCP -> PNZ,2024-05-01,A320,27,67819.48148148147,1831126,128989
VCP -> PNZ,2024-06-01,A320,9,67016.55555555556,603149,42107
VCP -> PNZ,2024-06-01,E2,7,55355.57142857143,387489,27827
VCP -> PNZ,2024-06-01,E1,3,48203.333333333336,144610,16329
VCP -> PNZ,2024-06-01,A321,1,74547.0,74547,5352
VCP -> PNZ,2024-07-01,A320,22,63174.454545454544,1389838,97679
VCP -> PNZ,2024-07-01,E2,5,52703.6,263518,18973
VCP -> PNZ,2024-07-01,A321,1,67541.0,67541,4819
VCP -> PNZ,2024-08-01,A320,14,63489.92857142857,888859,63417
VCP -> PNZ,2024-08-01,E2,6,52663.5,315981,22114
VCP -> PNZ,2024-08-01,E1,1,45240.0,45240,4718
VCP -> PNZ,2024-09-01,A320,6,66077.83333333333,396467,27827
VCP -> PNZ,2024-09-01,E1,5,48619.8,243099,25359
VCP -> PNZ,2024-09-01,E2,4,54576.0,218304,15321
VCP -> PNZ,2024-10-01,E2,12,51883.833333333336,622606,44167
VCP -> PNZ,2024-10-01,E1,5,46501.8,232509,24313
VCP -> PNZ,2024-10-01,A320,2,64343.5,128687,9266
VCP -> PNZ,2024-11-01,A320,4,63956.0,255824,17725
VCP -> PNZ,2024-11-01,E1,3,47558.0,142674,14030
VCP -> PNZ,2024-11-01,E2,1,54017.0,54017,3758
VCP -> PNZ,2024-12-01,A320,10,67475.9,674759,47023
VCP -> PNZ,2024-12-01,E2,8,55289.0,442312,30936
VCP -> PNZ,2024-12-01,E1,1,48490.0,48490,5344
VCP -> PNZ,2025-01-01,A320,11,64618.818181818184,710807,49013
VCP -> PNZ,2025-01-01,E2,6,53485.666666666664,320914,22880
VCP -> PNZ,2025-01-01,E1,4,47801.5,191206,20166
VCP -> PNZ,2025-02-01,A320,7,64263.142857142855,449842,31885
VCP -> PNZ,2025-02-01,E2,3,54058.0,162174,11542
VCP -> PNZ,2025-03-01,E2,10,53330.1,533301,38190
VCP -> PNZ,2025-03-01,E1,6,47020.5,282123,29007
VCP -> PNZ,2025-03-01,A320,1,65238.0,65238,4413
VCP -> PNZ,2025-04-01,E2,14,54129.28571428572,757810,55260
VCP -> PNZ,2025-04-01,E1,7,46729.857142857145,327109,34993
VCP -> PNZ,2025-04-01,A320,2,64367.0,128734,8851
VCP -> PNZ,2025-05-01,E2,15,54737.933333333334,821069,58482
VCP -> PNZ,2025-05-01,A320,1,62034.0,62034,4258
VCP -> PNZ,2025-05-01,E1,1,44310.0,44310,4417
VCP -> PNZ,2025-06-01,E2,14,54859.5,768033,53765
VCP -> PNZ,2025-06-01,E1,2,48101.0,96202,9639
VCP -> PNZ,2025-06-01,A320,1,64762.0,64762,4685
VCP -> PNZ,2025-07-01,E2,14,54652.92857142857,765141,54287
VCP -> PNZ,2025-07-01,A320,2,62903.5,125807,8813
VCP -> PNZ,2025-07-01,E1,1,47295.0,47295,4852
VCP -> PNZ,2025-08-01,E2,17,53355.82352941176,907049,64520
VCP -> PNZ,2025-08-01,A320,2,62831.5,125663,8852
VCP -> PNZ,2025-08-01,E1,1,46263.0,46263,4680
VCP -> PNZ,2025-09-01,E2,14,54444.78571428572,762227,54392
VCP -> PNZ,2025-09-01,A320,10,65458.8,654588,45837
VCP -> PNZ,2025-10-01,E2,18,54105.72222222222,973903,69637
VCP -> PNZ,2025-10-01,E1,6,47471.333333333336,284828,29412
VCP -> PNZ,2025-11-01,E1,5,47043.0,235215,25326
VCP -> PNZ,2025-11-01,E2,4,52588.5,210354,14860
VCP -> POA,2024-01-01,A320,103,62707.669902912625,6458890,294464
VCP -> POA,2024-01-01,A321,19,71434.0,1357246,63040
VCP -> POA,2024-01-01,E2,10,51154.0,511540,25064
VCP -> POA,2024-01-01,E1,4,40285.5,161142,10958
VCP -> POA,2024-01-01,ATR,3,19523.333333333332,58570,4073
VCP -> POA,2024-02-01,A320,124,62384.5,7735678,350163
VCP -> POA,2024-02-01,A321,23,69637.30434782608,1601658,72384
VCP -> POA,2024-02-01,ATR,4,18836.5,75346,5002
VCP -> POA,2024-02-01,E2,3,51531.0,154593,7026
VCP -> POA,2024-02-01,E1,2,42429.0,84858,5885
VCP -> POA,2024-03-01,A320,113,63935.85840707965,7224752,330126
VCP -> POA,2024-03-01,A321,19,71277.15789473684,1354266,60543
VCP -> POA,2024-03-01,E2,14,53164.357142857145,744301,34531
VCP -> POA,2024-03-01,ATR,5,18507.0,92535,6999
VCP -> POA,2024-03-01,E1,4,44367.5,177470,11595
VCP -> POA,2024-04-01,A320,142,63469.44366197183,9012661,423509
VCP -> POA,2024-04-01,A321,16,71573.4375,1145175,53587
VCP -> POA,2024-04-01,E1,4,45369.75,181479,12301
VCP -> POA,2024-04-01,E2,4,50854.75,203419,9354
VCP -> POA,2024-05-01,A320,13,63068.46153846154,819890,38779
VCP -> POA,2024-05-01,E1,2,45610.0,91220,6665
VCP -> POA,2024-05-01,A321,1,66049.0,66049,2998
VCP -> POA,2024-10-01,A320,74,64867.2027027027,4800173,220697
VCP -> POA,2024-10-01,E1,3,44252.333333333336,132757,9018
VCP -> POA,2024-11-01,A320,160,65391.05,10462568,487040
VCP -> POA,2024-11-01,E1,18,46235.333333333336,832236,56681
VCP -> POA,2024-11-01,E2,17,54096.64705882353,919643,43106
VCP -> POA,2024-12-01,A320,136,65995.7205882353,8975418,415429
VCP -> POA,2024-12-01,E2,19,53578.89473684211,1017999,47168
VCP -> POA,2024-12-01,E1,9,46412.88888888889,417716,28210
VCP -> POA,2024-12-01,A321,1,76909.0,76909,3337
VCP -> POA,2024-12-01,ATR,1,19520.0,19520,1327
VCP -> POA,2025-01-01,A320,59,61944.23728813559,3654710,169755
VCP -> POA,2025-01-01,E2,37,52413.62162162162,1939304,88991
VCP -> POA,2025-01-01,E1,20,45360.15,907203,60788
VCP -> POA,2025-01-01,A321,19,69783.57894736843,1325888,61710
VCP -> POA,2025-01-01,ATR,1,21996.0,21996,1493
VCP -> POA,2025-02-01,A320,120,64546.916666666664,7745630,347365
VCP -> POA,2025-02-01,A321,11,69723.54545454546,766959,34431
VCP -> POA,2025-02-01,E1,9,44785.77777777778,403072,26314
VCP -> POA,2025-02-01,ATR,2,17144.5,34289,2356
VCP -> POA,2025-02-01,E2,2,54759.5,109519,4704
VCP -> POA,2025-03-01,A320,94,63869.5,6003733,271407
VCP -> POA,2025-03-01,E2,22,53138.954545454544,1169057,53082
VCP -> POA,2025-03-01,A321,16,72605.0625,1161681,51028
VCP -> POA,2025-03-01,E1,6,44354.0,266124,17408
VCP -> POA,2025-03-01,ATR,2,16367.5,32735,2460
VCP -> POA,2025-04-01,A320,84,65575.65476190476,5508355,253262
VCP -> POA,2025-04-01,E2,26,52793.57692307692,1372633,66557
VCP -> POA,2025-04-01,A321,15,74464.33333333333,1116965,51662
VCP -> POA,2025-04-01,E1,7,46126.28571428572,322884,22553
VCP -> POA,2025-04-01,ATR,1,16676.0,16676,1247
VCP -> POA,2025-05-01,A320,98,65201.76530612245,6389773,292315
VCP -> POA,2025-05-01,E2,22,53265.045454545456,1171831,52865
VCP -> POA,2025-05-01,A321,13,74023.23076923077,962302,43796
VCP -> POA,2025-05-01,E1,3,43097.333333333336,129292,9047
VCP -> POA,2025-06-01,A320,102,65958.1568627451,6727732,310115
VCP -> POA,2025-06-01,E2,17,54288.17647058824,922899,43078
VCP -> POA,2025-06-01,A321,14,74518.57142857143,1043260,46483
VCP -> POA,2025-06-01,E1,1,47007.0,47007,5110
VCP -> POA,2025-07-01,A320,99,64983.292929292926,6433346,296430
VCP -> POA,2025-07-01,E2,23,53342.739130434784,1226883,60306
VCP -> POA,2025-07-01,A321,17,74164.0,1260788,57193
VCP -> POA,2025-07-01,E1,10,45343.0,453430,30107
VCP -> POA,2025-07-01,ATR,2,19564.0,39128,2673
VCP -> POA,2025-08-01,A320,103,65161.36893203884,6711621,309685
VCP -> POA,2025-08-01,E2,22,53070.22727272727,1167545,54577
VCP -> POA,2025-08-01,A321,21,74129.95238095238,1556729,70627
VCP -> POA,2025-08-01,E1,5,45778.8,228894,15496
VCP -> POA,2025-09-01,A320,121,64316.04132231405,7782241,364217
VCP -> POA,2025-09-01,E2,25,52471.2,1311780,62184
VCP -> POA,2025-09-01,A321,20,73204.4,1464088,67865
VCP -> POA,2025-09-01,E1,7,43504.142857142855,304529,22509
VCP -> POA,2025-09-01,ATR,1,16375.0,16375,1372
VCP -> POA,2025-10-01,A320,102,65043.76470588235,6634464,303538
VCP -> POA,2025-10-01,E2,24,52718.25,1265238,60811
VCP -> POA,2025-10-01,A321,11,72552.0,798072,36115
VCP -> POA,2025-10-01,E1,10,45834.1,458341,30654
VCP -> POA,2025-11-01,A320,46,65004.36956521739,2990201,140109
VCP -> POA,2025-11-01,E2,8,53490.875,427927,20009
VCP -> POA,2025-11-01,A321,3,71776.33333333333,215329,10008
VCP -> POA,2025-11-01,E1,3,44991.333333333336,134974,9432
VCP -> PPB,2024-01-01,ATR,67,20450.850746268658,1370207,51394
VCP -> PPB,2024-02-01,ATR,44,20923.613636363636,920639,35312
VCP -> PPB,2024-02-01,A320,2,57287.0,114574,3516
VCP -> PPB,2024-02-01,E1,1,40082.0,40082,1688
VCP -> PPB,2024-03-01,ATR,67,20857.97014925373,1397484,52347
VCP -> PPB,2024-03-01,A320,1,49928.0,49928,1651
VCP -> PPB,2024-04-01,ATR,90,20306.144444444446,1827553,68618
VCP -> PPB,2024-04-01,E1,1,41987.0,41987,2195
VCP -> PPB,2024-05-01,ATR,84,20868.416666666668,1752947,67100
VCP -> PPB,2024-05-01,E1,1,39733.0,39733,1722
VCP -> PPB,2024-06-01,ATR,74,20913.837837837837,1547624,59380
VCP -> PPB,2024-07-01,ATR,78,21556.67948717949,1681421,64683
VCP -> PPB,2024-08-01,E1,28,43899.53571428572,1229187,56769
VCP -> PPB,2024-08-01,ATR,14,21258.85714285714,297624,11179
VCP -> PPB,2024-08-01,A320,1,56334.0,56334,1625
VCP -> PPB,2024-09-01,E1,39,44078.717948717946,1719070,75214
VCP -> PPB,2024-09-01,ATR,1,21873.0,21873,763
VCP -> PPB,2024-09-01,E2,1,52568.0,52568,1380
VCP -> PPB,2024-10-01,E1,35,44792.57142857143,1567740,67424
VCP -> PPB,2024-10-01,ATR,3,21912.0,65736,2493
VCP -> PPB,2024-11-01,E1,24,44848.958333333336,1076375,46534
VCP -> PPB,2024-12-01,E1,32,44337.1875,1418790,60048
VCP -> PPB,2024-12-01,ATR,3,22339.333333333332,67018,2560
VCP -> PPB,2024-12-01,A320,1,61834.0,61834,1854
VCP -> PPB,2025-01-01,E1,32,43173.3125,1381546,59459
VCP -> PPB,2025-01-01,ATR,4,21697.75,86791,3132
VCP -> PPB,2025-01-01,A320,2,59276.5,118553,3575
VCP -> PPB,2025-01-01,E2,1,48691.0,48691,1274
VCP -> PPB,2025-02-01,E1,21,45154.0,948234,38460
VCP -> PPB,2025-02-01,ATR,1,22423.0,22423,826
VCP -> PPB,2025-03-01,E1,30,44146.1,1324383,56326
VCP -> PPB,2025-03-01,ATR,1,22058.0,22058,814
VCP -> PPB,2025-03-01,E2,1,51913.0,51913,1510
VCP -> PPB,2025-04-01,E1,32,44697.40625,1430317,63891
VCP -> PPB,2025-04-01,ATR,10,21381.2,213812,8440
VCP -> PPB,2025-05-01,E1,32,44336.4375,1418766,61784
VCP -> PPB,2025-05-01,E2,3,51132.0,153396,4562
VCP -> PPB,2025-05-01,ATR,2,22262.5,44525,1512
VCP -> PPB,2025-05-01,A320,1,59366.0,59366,1664
VCP -> PPB,2025-06-01,E1,35,44080.885714285716,1542831,70955
VCP -> PPB,2025-06-01,ATR,3,21966.0,65898,2649
VCP -> PPB,2025-06-01,A320,1,52368.0,52368,1712
VCP -> PPB,2025-07-01,E1,46,44158.717391304344,2031301,89398
VCP -> PPB,2025-07-01,ATR,3,21849.333333333332,65548,3285
VCP -> PPB,2025-08-01,ATR,56,22020.625,1233155,45748
VCP -> PPB,2025-08-01,E1,2,44068.0,88136,3698
VCP -> PPB,2025-09-01,ATR,56,22027.553571428572,1233543,45604
VCP -> PPB,2025-09-01,E1,3,41581.0,124743,5343
VCP -> PPB,2025-10-01,ATR,54,21843.24074074074,1179535,45652
VCP -> PPB,2025-10-01,E1,1,41334.0,41334,1852
VCP -> PPB,2025-11-01,ATR,23,21625.82608695652,497394,19323
VCP -> PTO,2024-09-01,ATR,8,21798.5,174388,9299
VCP -> PTO,2024-10-01,ATR,21,21663.619047619046,454936,23927
VCP -> PTO,2024-11-01,ATR,18,21752.88888888889,391552,18733
VCP -> PTO,2024-12-01,ATR,13,21865.076923076922,284246,14872
VCP -> PTO,2025-01-01,ATR,10,21277.7,212777,10798
VCP -> PTO,2025-02-01,ATR,12,21762.5,261150,12599
VCP -> PTO,2025-03-01,ATR,13,21858.846153846152,284165,13911
VCP -> PTO,2025-04-01,ATR,14,21791.214285714286,305077,15501
VCP -> PTO,2025-05-01,ATR,13,21992.384615384617,285901,14506
VCP -> PTO,2025-06-01,ATR,14,22195.64285714286,310739,16463
VCP -> PTO,2025-07-01,ATR,13,21478.153846153848,279216,14490
VCP -> PTO,2025-08-01,ATR,15,22214.2,333213,16700
VCP -> PTO,2025-09-01,ATR,16,21739.25,347828,18102
VCP -> PTO,2025-10-01,ATR,16,21680.375,346886,18531
VCP -> PTO,2025-11-01,ATR,6,21577.833333333332,129467,6850
VCP -> PVH,2024-01-01,E1,1,45028.0,45028,6745
VCP -> PVH,2025-04-01,A320,1,69807.0,69807,8434
VCP -> QNS,2024-05-01,ATR,7,21954.714285714286,153683,10190
VCP -> QNS,2024-05-01,E1,1,47901.0,47901,3593
VCP -> QNS,2024-06-01,E1,27,47475.48148148148,1281838,84960
VCP -> QNS,2024-06-01,E2,18,55646.27777777778,1001633,47230
VCP -> QNS,2024-07-01,A320,69,68387.85507246378,4718762,214945
VCP -> QNS,2024-08-01,A320,86,67134.52325581395,5773569,256817
VCP -> QNS,2024-09-01,A320,81,67983.61728395062,5506673,246691
VCP -> QNS,2024-10-01,A320,52,67300.40384615384,3499621,160171
VCP -> RAO,2024-01-01,ATR,79,21105.708860759492,1667351,34590
VCP -> RAO,2024-01-01,E1,3,40482.0,121446,4390
VCP -> RAO,2024-01-01,E2,1,50852.0,50852,1680
VCP -> RAO,2024-02-01,ATR,86,21095.24418604651,1814191,37384
